58800	C	L932	12	1	256000
58800	C	L933	13	1	256000
58800	C	L934	14	1	256000
58800	C	L935	15	1	256000
58800	C	L936	18	1	256000
58800	C	L937	22	1	256000
58800	C	L938	27	1	256000
58800	C	L939	28	1	256000
58800	C	L940	33	1	256000
58800	C	L941	34	1	256000
58800	C	L942	35	1	256000
58800	C	L943	37	1	256000
58800	C	L944	39	1	256000
58800	C	L945	41	1	256000
58800	C	L946	42	1	256000
58800	C	L947	43	1	256000
58800	C	L948	44	1	256000
58800	C	L949	45	1	256000
60000	C	L950	10	1	256000
60000	C	L951	12	1	256000
60000	C	L952	13	1	256000
60000	C	L953	14	1	256000
60000	C	L954	15	1	256000
60000	C	L955	18	1	256000
60000	C	L956	22	1	256000
60000	C	L957	27	1	256000
60000	C	L958	28	1	256000
60000	C	L959	33	1	256000
60000	C	L960	34	1	256000
60000	C	L961	35	1	256000
60000	C	L962	37	1	256000
60000	C	L963	39	1	256000
60000	C	L964	41	1	256000
60000	C	L965	42	1	256000
60000	C	L966	43	1	256000
60000	C	L967	44	1	256000
60000	C	L968	45	1	256000
61200	C	L969	10	1	256000
61200	C	L970	12	1	256000
61200	C	L971	13	1	256000
61200	C	L972	14	1	256000
61200	C	L973	15	1	256000
61200	C	L974	18	1	256000
61200	C	L975	22	1	256000
61200	C	L976	27	1	256000
61200	C	L977	28	1	256000
61200	C	L978	33	1	256000
61200	C	L979	34	1	256000
61200	C	L980	35	1	256000
61200	C	L981	37	1	256000
61200	C	L982	39	1	256000
61200	C	L983	41	1	256000
61200	C	L984	42	1	256000
61200	C	L985	43	1	256000
61200	C	L986	44	1	256000
61200	C	L987	45	1	256000
62400	C	L988	10	1	256000
62400	C	L989	12	1	256000
62400	C	L990	13	1	256000
62400	C	L991	14	1	256000
62400	C	L992	15	1	256000
62400	C	L993	18	1	256000
62400	C	L994	22	1	256000
62400	C	L995	27	1	256000
62400	C	L996	28	1	256000
62400	C	L997	33	1	256000
62400	C	L998	34	1	256000
62400	C	L999	35	1	256000
62400	C	L1000	37	1	256000
62400	C	L1001	39	1	256000
62400	C	L1002	41	1	256000
62400	C	L1003	42	1	256000
62400	C	L1004	43	1	256000
62400	C	L1005	44	1	256000
62400	C	L1006	45	1	256000
63600	C	L1007	10	1	256000
63600	C	L1008	12	1	256000
63600	C	L1009	13	1	256000
63600	C	L1010	14	1	256000
63600	C	L1011	15	1	256000
63600	C	L1012	18	1	256000
63600	C	L1013	22	1	256000
63600	C	L1014	27	1	256000
63600	C	L1015	28	1	256000
63600	C	L1016	33	1	256000
63600	C	L1017	34	1	256000
63600	C	L1018	35	1	256000
63600	C	L1019	37	1	256000
63600	C	L1020	39	1	256000
63600	C	L1021	41	1	256000
63600	C	L1022	42	1	256000
63600	C	L1023	43	1	256000
63600	C	L1024	44	1	256000
63600	C	L1025	45	1	256000
64800	C	L1026	10	1	256000
64800	C	L1027	12	1	256000
64800	C	L1028	13	1	256000
64800	C	L1029	14	1	256000
64800	C	L1030	15	1	256000
64800	C	L1031	18	1	256000
64800	C	L1032	22	1	256000
64800	C	L1033	27	1	256000
64800	C	L1034	28	1	256000
64800	C	L1035	33	1	256000
64800	C	L1036	34	1	256000
64800	C	L1037	35	1	256000
64800	C	L1038	37	1	256000
64800	C	L1039	39	1	256000
64800	C	L1040	41	1	256000
64800	C	L1041	42	1	256000
64800	C	L1042	43	1	256000
64800	C	L1043	44	1	256000
64800	C	L1044	45	1	256000
